name,occupation,count,birthtime,birthplace,location,point,chart
Mia_Rebecca_Hewitt,r_tennis-players,211,"['2005', 11, '29', '01:45']","Sydney, New South Wales, Australia","Council of the City of Sydney, New South Wales, Australia","('33s8889', '151e2049')",<flatlib.chart.Chart object at 0x624d901d0>
Paul_Jalabert,r_tennis-players,215,"['1928', 4, '2', '23:50']","Algiers, Algeria","Algiers, Sidi M'Hamed, Alger, 16007, الجزائر","('36n7754', '3e0602')",<flatlib.chart.Chart object at 0x624d90f60>
Roland_Journu,r_tennis-players,216,"['1906', 8, '6', '01:30']","Bordeaux, France","Bordeaux, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33000, France","('44n8412', '0w58')",<flatlib.chart.Chart object at 0x624d906d8>
Anna_Kournikova,r_tennis-players,217,"['1981', 6, '7']","Moscow, Russia","Москва, Центральный федеральный округ, Россия","('55n4792', '37e3273')",<flatlib.chart.Chart object at 0x624bd99e8>
Richard_Krajicek,r_tennis-players,218,"['1971', 12, '6']","Rotterdam, Netherlands","Rotterdam, Zuid-Holland, Nederland","('51n9229', '4e4632')",<flatlib.chart.Chart object at 0x62484aba8>
Arthur_Larsen,r_tennis-players,219,"['1925', 4, '17', '02:00']","San Leandro, California, United States","San Leandro, Alameda County, California, United States of America","('37n7249', '122w1561')",<flatlib.chart.Chart object at 0x62423e1d0>
Alain_Lemyse,r_tennis-players,220,"['1931', 11, '6', '09:30']","Roubaix, France","Roubaix, Lille, Nord, Hauts-de-France, France métropolitaine, 59100, France","('50n6916', '3e1742')",<flatlib.chart.Chart object at 0x62423e550>
Jean_Lesueur,r_tennis-players,221,"['1910', 6, '24', '05:40']","Dieppe, France","Dieppe, Seine-Maritime, Normandie, France métropolitaine, 76200, France","('49n9246', '1e0791')",<flatlib.chart.Chart object at 0x6247115c0>
Michael_Llodra,r_tennis-players,222,"['1980', 5, '18', '10:10']","Suresnes, France","Suresnes, Arrondissement de Nanterre, Hauts-de-Seine, Île-de-France, France métropolitaine, 92150, France","('48n8711', '2e2284')",<flatlib.chart.Chart object at 0x624bd95c0>
Marcelyn_Louie,r_tennis-players,223,"['1953', 9, '10', '22:01']","San Francisco, California, United States","San Francisco, San Francisco City and County, California, United States of America","('37n779', '122w4199')",<flatlib.chart.Chart object at 0x624411ac8>
Jada_Lynch,r_tennis-players,224,"['2008', 2, '27', '13:35']","Tongeren, Belgium","Tongeren, Limburg, Vlaanderen, 3700, België - Belgique - Belgien","('50n7806', '5e4639')",<flatlib.chart.Chart object at 0x624411748>
Alan_Richard_Mackin,r_tennis-players,225,"['1981', 8, '11', '21:44']","Glasgow, Scotland, United Kingdom","Glasgow, Glasgow City, Scotland, G2 9SA, United Kingdom","('55n861', '4w2489')",<flatlib.chart.Chart object at 0x623361d30>
Nicolas_Mahut,r_tennis-players,226,"['1982', 1, '21', '09:45']","Angers, France","Angers, Maine-et-Loire, Pays de la Loire, France métropolitaine, France","('47n474', '0w5516')",<flatlib.chart.Chart object at 0x623361e80>
Iva_Majoli,r_tennis-players,227,"['1977', 8, '12']","Zagreb, Croatia","Zagreb, Grad Zagreb, Hrvatska","('45n8132', '15e977')",<flatlib.chart.Chart object at 0x6250860b8>
Magdalena_Maleeva,r_tennis-players,228,"['1975', 4, '1']","Sofia, Bulgaria","София, Столична, София-град, България","('42n6979', '23e3222')",<flatlib.chart.Chart object at 0x62478bba8>
Todd_Martin,r_tennis-players,229,"['1970', 7, '8']","Hinsdale, Illinois, United States","Hinsdale, DuPage County, Illinois, United States of America","('41n7945', '87w9276')",<flatlib.chart.Chart object at 0x62478b5f8>
Simone_Mathieu,r_tennis-players,231,"['1908', 1, '31', '11:45']","Neuilly-sur-Seine, France","Neuilly-sur-Seine, Arrondissement de Nanterre, Hauts-de-Seine, Île-de-France, France métropolitaine, 92200, France","('48n8847', '2e2696')",<flatlib.chart.Chart object at 0x62478bac8>
Chuck_McKinley,r_tennis-players,232,"['1941', 1, '5', '01:20']","St. Louis, Missouri, United States","City of Saint Louis, Missouri, United States of America","('38n653', '90w2411')",<flatlib.chart.Chart object at 0x624a639e8>
