name,occupation,count,birthtime,birthplace,location,point,chart
Jean_Langlais,r_composers,2103,"['1907', 2, '15', '15:48']","La Fontenelle, France","Fontenelle, Vervins, Aisne, Hauts-de-France, France métropolitaine, 02170, France","('50n0314', '3e8664')",<flatlib.chart.Chart object at 0x6270e9c18>
Gordon_Lavers,r_composers,2104,"['1891', 8, '21', '08:30']","Sydney, New South Wales, Australia","Council of the City of Sydney, New South Wales, Australia","('33s8889', '151e2049')",<flatlib.chart.Chart object at 0x6270daac8>
Paul_LeFume,r_composers,2105,"['1881', 11, '13', '20:00']","Pleumeur-Gautier, France","Pleumeur-Gautier, Lannion, Côtes-d'Armor, Bretagne, France métropolitaine, 22740, France","('48n8033', '3w1576')",<flatlib.chart.Chart object at 0x6270dab38>
Chris_Ledesma,r_composers,2106,"['1958', 1, '28', '07:58']","Los Angeles, California, United States","Los Angeles, Los Angeles County, California, United States of America","('34n0537', '118w2428')",<flatlib.chart.Chart object at 0x6270deba8>
Ton_de_Leeuw,r_composers,2107,"['1926', 11, '16', '05:10']","Rotterdam, Netherlands","Rotterdam, Zuid-Holland, Nederland","('51n9229', '4e4632')",<flatlib.chart.Chart object at 0x6270deb38>
Raymond_Legrand,r_composers,2108,"['1908', 5, '23', '15:00']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x6270d8ac8>
Nicholas_Lemmens,r_composers,2109,"['1823', 1, '3', '04:00']","Zoerle-Parwijs, Belgium","Zoerle-Parwijs, Westerlo, Antwerpen, Vlaanderen, België - Belgique - Belgien","('51n0902', '4e8757')",<flatlib.chart.Chart object at 0x6270d8be0>
Mark_Lindsay,r_composers,2110,"['1942', 3, '9', '12:02']","Eugene, Oregon, United States","Eugene, Lane County, Oregon, United States of America","('44n0505', '123w0951')",<flatlib.chart.Chart object at 0x6270d1be0>
Francis_Lopez,r_composers,2111,"['1916', 6, '15', '15:30']","Montbliard, France","À Montbliard, Nubécourt, Bar-le-Duc, Meuse, Grand Est, France métropolitaine, 55250, France","('49n0185', '5e1901')",<flatlib.chart.Chart object at 0x6270d1ba8>
Elisabeth_Lutyens,r_composers,2112,"['1906', 7, '9', '08:30']","London, England, United Kingdom","London, Greater London, England, SW1A 2DX, United Kingdom","('51n5073', '0w1276')",<flatlib.chart.Chart object at 0x6270cbb38>
Riccardo_Malipiero,r_composers,2113,"['1914', 7, '24', '00:10']","Milan, Italy","Milano, Lombardia, Italia","('45n4668', '9e1905')",<flatlib.chart.Chart object at 0x6270cbbe0>
Edmond_Membree,r_composers,2114,"['1882', 11, '14', '20:00']","Valenciennes, France","Valenciennes, Nord, Hauts-de-France, France métropolitaine, 59300, France","('50n3579', '3e5235')",<flatlib.chart.Chart object at 0x6270c7ac8>
Georges_Migot,r_composers,2117,"['1891', 2, '27', '09:00']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x6270c7b38>
Mireille,r_composers,2118,"['1906', 9, '30', '03:00']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x6270c6ac8>
Robert_Moevs,r_composers,2119,"['1920', 12, '2', '03:00']","La Crosse, Wisconsin, United States","La Crosse, La Crosse County, Wisconsin, United States of America","('43n8014', '91w2395')",<flatlib.chart.Chart object at 0x6270b93c8>
Barbara_Monk-Feldman,r_composers,2120,"['1953', 1, '18', '23:50']","Granby, Qubec, Canada","Granby, La Haute-Yamaska, Montérégie, Québec, Canada","('45n399', '72w7218')",<flatlib.chart.Chart object at 0x6270b9390>
Willy_Mortier,r_composers,2123,"['1947', 1, '30', '17:30']","Brussels, Belgium","Bruxelles / Brussel, Ville de Bruxelles - Stad Brussel, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België - Belgique - Belgien","('50n8437', '4e3674')",<flatlib.chart.Chart object at 0x6270b9b70>
Gilbert_III_Moses,r_composers,2124,"['1942', 8, '20', '17:20']","Cleveland, Ohio, United States","Cleveland, Cuyahoga County, Ohio, United States of America","('41n5052', '81w6934')",<flatlib.chart.Chart object at 0x6270aeba8>
Eric_Mouquet,r_composers,2126,"['1960', 3, '19', '23:35']","Valenciennes, France","Valenciennes, Nord, Hauts-de-France, France métropolitaine, 59300, France","('50n3579', '3e5235')",<flatlib.chart.Chart object at 0x6270aeb38>
Thea_Musgrave,r_composers,2127,"['1928', 5, '27', '06:30']","Edinburgh, Scotland, United Kingdom","Edinburgh, City of Edinburgh, Scotland, EH1 3EG, United Kingdom","('55n9533', '3w1884')",<flatlib.chart.Chart object at 0x6270aaac8>
Gustave_Charlesn_Nadaud,r_composers,2128,"['1820', 2, '20', '11:00']","Roubaix, France","Roubaix, Lille, Nord, Hauts-de-France, France métropolitaine, 59100, France","('50n6916', '3e1742')",<flatlib.chart.Chart object at 0x6270aaba8>
Ethelbert_Nevin,r_composers,2129,"['1862', 11, '25', '20:00']","Edgeworth, Pennsylvania, United States","Edgeworth, Allegheny County, Pennsylvania, United States of America","('40n5512', '80w1928')",<flatlib.chart.Chart object at 0x627052ba8>
Luigi_Nono,r_composers,2130,"['1924', 1, '29', '14:35']","Venice, Italy","Venezia, Veneto, Italia","('45n4372', '12e3346')",<flatlib.chart.Chart object at 0x627052b70>
Jean_Nougues,r_composers,2131,"['1875', 4, '25', '23:00']","Bordeaux, France","Bordeaux, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33000, France","('44n8412', '0w58')",<flatlib.chart.Chart object at 0x627042ac8>
Hans_Osieck,r_composers,2132,"['1910', 1, '25', '20:30']","Amsterdam, Netherlands","Amsterdam, Noord-Holland, Nederland","('52n3728', '4e8936')",<flatlib.chart.Chart object at 0x627042be0>
Willem_van_Otterloo,r_composers,2133,"['1907', 12, '27', '23:30']","Winterswijk, Netherlands","Winterswijk, Gelderland, Nederland","('51n9746', '6e7224')",<flatlib.chart.Chart object at 0x627058ac8>
Giovanni_Paisiello,r_composers,2134,"['1740', 5, '10', '00:58']","Taranto, Italy","Taranto, Puglia, Italia","('40n5488', '17e0806')",<flatlib.chart.Chart object at 0x627058ba8>
Jean-Claude_Pelletier,r_composers,2136,"['1928', 8, '11', '02:30']","Joinville-le-Pont, France","Joinville-le-Pont, Nogent-sur-Marne, Val-de-Marne, Île-de-France, France métropolitaine, 94340, France","('48n8184', '2e4668')",<flatlib.chart.Chart object at 0x62702dc18>
Pierre_Petit,r_composers,2137,"['1922', 4, '21', '13:30']","Poitiers, France","Poitiers, Vienne, Nouvelle-Aquitaine, France métropolitaine, 86000, France","('46n5803', '0e3402')",<flatlib.chart.Chart object at 0x62702db38>
Francis_Plante,r_composers,2138,"['1839', 3, '2', '15:00']","Saint-Avit, Landes, France","Saint-Avit, Mont-de-Marsan, Landes, Nouvelle-Aquitaine, France métropolitaine, 40090, France","('43n941', '0w4467')",<flatlib.chart.Chart object at 0x627045c88>
Marcel_Poot,r_composers,2139,"['1901', 5, '7', '17:00']","Vilvoorde, Belgium","Vilvoorde, Vlaams-Brabant, Vlaanderen, België - Belgique - Belgien","('50n9288', '4e4229')",<flatlib.chart.Chart object at 0x627045c18>
Cole_Porter,r_composers,2140,"['1891', 6, '9']","Peru, Indiana, United States","Peru, Miami County, Indiana, 46970, United States of America","('40n7537', '86w0689')",<flatlib.chart.Chart object at 0x62705bc88>
Francois_Poulenc,r_composers,2141,"['1899', 1, '7', '16:00']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x62705b400>
Joan_Pio_Prado,r_composers,2142,"['1953', 4, '8', '23:55']","Ja, Brazil","JÁ, 2990, Avenida Comendador Gustavo Paiva, Mangabeiras, Maceió, Microrregião de Maceió, Mesorregião Leste Alagoano, Alagoas, Região Nordeste, 57031-530, Brasil","('9s6479', '35w7147')",<flatlib.chart.Chart object at 0x627031390>
Lina_Prokófiev,r_composers,2143,"['1897', 10, '20', '06:00']","Madrid, Spain","Madrid, Área metropolitana de Madrid y Corredor del Henares, Comunidad de Madrid, 28001, España","('40n4167', '3w7036')",<flatlib.chart.Chart object at 0x627031b70>
James_Randall,r_composers,2145,"['1929', 6, '16', '23:08']","Cleveland, Ohio, United States","Cleveland, Cuyahoga County, Ohio, United States of America","('41n5052', '81w6934')",<flatlib.chart.Chart object at 0x627054ba8>
Max_Reger,r_composers,2146,"['1873', 3, '19', '03:30']","Brand, Bavaria, Germany","Brand, Neusorg (VGem), Landkreis Tirschenreuth, Bayern, 95682, Deutschland","('49n9612', '11e9081')",<flatlib.chart.Chart object at 0x627054b70>
Maurice_Roche,r_composers,2147,"['1924', 11, '4', '12:00']","Clermont-Ferrand, France","Clermont-Ferrand, Puy-de-Dôme, Auvergne-Rhône-Alpes, France métropolitaine, France","('45n7775', '3e0819')",<flatlib.chart.Chart object at 0x62702eb38>
Ned_Rorem,r_composers,2148,"['1923', 10, '23', '02:55']","Richmond, Indiana, United States","Richmond, Wayne County, Indiana, 47374, United States of America","('39n8287', '84w8899')",<flatlib.chart.Chart object at 0x62703b390>
Charles_Salzedo,r_composers,2149,"['1885', 4, '6', '11:30']","Arcachon, France","Arcachon, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33120, France","('44n6539', '1w1756')",<flatlib.chart.Chart object at 0x62703bb38>
David_Sanborn,r_composers,2150,"['1938', 4, '7', '18:49']","San Francisco, California, United States","San Francisco, San Francisco City and County, California, United States of America","('37n779', '122w4199')",<flatlib.chart.Chart object at 0x6270392e8>
Franz_Xaver_Schnyder_von_Wartensee,r_composers,2153,"['1786', 4, '18', '02:30']","Lucerne, Switzerland","Luzern, Switzerland","('47n0505', '8e3055')",<flatlib.chart.Chart object at 0x62703bcc0>
Raul_Seixas,r_composers,2154,"['1945', 6, '28', '08:00']","Salvador, Brazil","Salvador, Microrregião de Salvador, Região Metropolitana de Salvador, Mesorregião do Recôncavo baiano, Bahia, Região Nordeste, Brasil","('12s9822', '38w4813')",<flatlib.chart.Chart object at 0x62703c400>
Alexander_Semmler,r_composers,2156,"['1900', 11, '12', '06:00']","Dortmund, Germany","Dortmund, Nordrhein-Westfalen, 44135, Deutschland","('51n5142', '7e4653')",<flatlib.chart.Chart object at 0x62703cc50>
Derek_Shulman,r_composers,2157,"['1947', 2, '11', '03:05']","Glasgow, Scotland, United Kingdom","Glasgow, Glasgow City, Scotland, G2 9SA, United Kingdom","('55n861', '4w2489')",<flatlib.chart.Chart object at 0x625d553c8>
Rosa_Spier,r_composers,2158,"['1891', 11, '7', '16:50']","The Hague, Netherlands","Den Haag, Zuid-Holland, Nederland","('52n08', '4e3113')",<flatlib.chart.Chart object at 0x625d55c88>
Arthur_Sullivan,r_composers,2159,"['1842', 5, '13', '16:47']","London, England, United Kingdom","London, Greater London, England, SW1A 2DX, United Kingdom","('51n5073', '0w1276')",<flatlib.chart.Chart object at 0x625d71390>
Phil_Sunkel,r_composers,2160,"['1925', 11, '26', '22:30']","Zanesville, Ohio, United States","Zanesville, Muskingum County, Ohio, 43701, United States of America","('39n9403', '82w0132')",<flatlib.chart.Chart object at 0x625d71ba8>
Xavier_Thibault,r_composers,2161,"['1947', 3, '19']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x625d71b70>
Paul_Tortelier,r_composers,2163,"['1914', 3, '21', '04:00']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x625d6fb00>
Les_Trimble,r_composers,2164,"['1920', 8, '29', '20:20']","Bangor, Wisconsin, United States","Bangor, La Crosse County, Wisconsin, United States of America","('43n893', '90w9904')",<flatlib.chart.Chart object at 0x625d632e8>
Alain_Trudel,r_composers,2165,"['1966', 6, '13', '12:32']","Montreal, Qubec, Canada","Montréal, Agglomération de Montréal, Montréal (06), Québec, Canada","('45n4972', '73w6104')",<flatlib.chart.Chart object at 0x625d63c50>
Thomas_Tycho,r_composers,2166,"['1928', 4, '11', '23:30']","Budapest, Hungary","Budapest, Közép-Magyarország, Magyarország","('47n4814', '19e1461')",<flatlib.chart.Chart object at 0x625d783c8>
Roger_Wagner,r_composers,2168,"['1914', 1, '16', '22:30']","Le Puy-en-Velay, France","Le Puy-en-Velay, Haute-Loire, Auvergne-Rhône-Alpes, France métropolitaine, 43000, France","('45n046', '3e8856')",<flatlib.chart.Chart object at 0x625d78b38>
Daniel_Wayenberg,r_composers,2169,"['1929', 10, '11', '08:00']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x625d78cf8>
Ermanno_Wolf-Ferrari,r_composers,2170,"['1876', 1, '12', '21:30']","Venice, Italy","Venezia, Veneto, Italia","('45n4372', '12e3346')",<flatlib.chart.Chart object at 0x625d51c50>
