name,occupation,count,birthtime,birthplace,location,point,chart
John_A._Georges,r_chemists,101,"['1931', 1, '24']","El Paso, Texas, United States","El Paso, El Paso County, Texas, United States of America","('31n7754', '106w4646')",<flatlib.chart.Chart object at 0x624283f28>
Carl_Allen_Gerstacker,r_chemists,102,"['1916', 1, '6', '18:15']","Cleveland, Ohio, United States","Cleveland, Cuyahoga County, Ohio, United States of America","('41n5052', '81w6934')",<flatlib.chart.Chart object at 0x62462a8d0>
Robert_C._Goizueta,r_chemists,103,"['1931', 1, '18']","Havana, Cuba","La Habana, La Habana Vieja, La Habana, 24000, Cuba","('23n1353', '82w359')",<flatlib.chart.Chart object at 0x62462a080>
Stefan_Goldschmidt,r_chemists,104,"['1889', 1, '26', '07:00']","Nuremberg, Germany","Nürnberg, Bayern, Deutschland","('49n4539', '11e0773')",<flatlib.chart.Chart object at 0x62462a0f0>
Evert_Gorter,r_chemists,105,"['1881', 1, '19', '01:00']","Utrecht, Netherlands","Utrecht, Nederland","('52n095', '5e1097')",<flatlib.chart.Chart object at 0x62462a0b8>
Floyd_D._Gottwald,r_chemists,106,"['1922', 1, '29']","Richmond, Virginia, United States","Richmond, Richmond City, Virginia, 23298, United States of America","('37n5385', '77w4343')",<flatlib.chart.Chart object at 0x6246199e8>
Edouard_Grimaux,r_chemists,107,"['1835', 1, '3', '13:00']","Rochefort, France","Rochefort, Charente-Maritime, Nouvelle-Aquitaine, France métropolitaine, 17300, France","('45n9443', '0w969')",<flatlib.chart.Chart object at 0x6246199b0>
Brenton_S._Halsey,r_chemists,108,"['1927', 1, '8']","Newport News, Virginia, United States","Newport News, Newport News City, Virginia, United States of America","('36n9786', '76w4321')",<flatlib.chart.Chart object at 0x624634a20>
David_Harker,r_chemists,109,"['1906', 1, '19', '15:00']","San Francisco, California, United States","San Francisco, San Francisco City and County, California, United States of America","('37n779', '122w4199')",<flatlib.chart.Chart object at 0x62464d128>
Roger_R._Hemminghaus,r_chemists,111,"['1936', 1, '27']","St. Louis, Missouri, United States","City of Saint Louis, Missouri, United States of America","('38n653', '90w2411')",<flatlib.chart.Chart object at 0x62464d9b0>
Leon_A._Heppel,r_chemists,113,"['1912', 1, '20', '06:00']","West Valley City, Utah, United States","West Valley City, Utah, United States of America","('40n6966', '111w9867')",<flatlib.chart.Chart object at 0x624645390>
Walter_Otto_Hieber,r_chemists,114,"['1895', 1, '18', '14:00']","Stuttgart, Germany","Stuttgart, Baden-Württemberg, Deutschland","('48n7784', '9e18')",<flatlib.chart.Chart object at 0x624645908>
Robert_Holley,r_chemists,115,"['1922', 1, '28', '23:00']","Urbana, Illinois, United States","Urbana, Champaign County, Illinois, United States of America","('40n1117', '88w2073')",<flatlib.chart.Chart object at 0x62464a0f0>
David_S._Hollingsworth,r_chemists,116,"['1928', 1, '26']","Wilmington, Delaware, United States","Wilmington, New Castle County, Delaware, United States of America","('39n7459', '75w5466')",<flatlib.chart.Chart object at 0x62464a630>
John_Kendrew,r_chemists,118,"['1917', 1, '24']","Oxford, England, United Kingdom","Oxford, Oxfordshire, South East, England, United Kingdom","('51n752', '1w2578')",<flatlib.chart.Chart object at 0x62441d278>
Eugene_Patrick_Kennedy,r_chemists,119,"['1919', 1, '4', '11:30']","Chicago, Illinois, United States","Chicago, Cook County, Illinois, United States of America","('41n8756', '87w6244')",<flatlib.chart.Chart object at 0x62441da20>
George_D._Kennedy,r_chemists,120,"['1926', 1, '30']","Pittsburgh, Pennsylvania, United States","Pittsburgh, Allegheny County, Pennsylvania, 15262, United States of America","('40n4417', '79w9901')",<flatlib.chart.Chart object at 0x62441ecf8>
Elwin_S._Larson,r_chemists,121,"['1926', 1, '20']","Bay Shore, New York, United States","Bay Shore, Suffolk County, New York, United States of America","('40n7429', '73w2573')",<flatlib.chart.Chart object at 0x62441e6d8>
Arthur_Pillans_Laurie,r_chemists,122,"['1861', 1, '6', '20:00']","Edinburgh, Scotland, United Kingdom","Edinburgh, City of Edinburgh, Scotland, EH1 3EG, United Kingdom","('55n9533', '3w1884')",<flatlib.chart.Chart object at 0x62441ff28>
Luis_Federico_Leloir,r_chemists,123,"['1906', 1, '6']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x62441f748>
Edmond_Maire,r_chemists,124,"['1931', 1, '24', '06:00']","pinay-sur-Seine, France","Rue Antoine Pinay, Émerainville, Torcy, Seine-et-Marne, Île-de-France, France métropolitaine, 77184, France","('48n8301', '2e5965')",<flatlib.chart.Chart object at 0x62441e710>
Frank_A._McPherson,r_chemists,128,"['1933', 1, '29']","Stilwell, Oklahoma, United States","Stilwell, Adair County, Oklahoma, 74960, United States of America","('35n8144', '94w6286')",<flatlib.chart.Chart object at 0x624420a20>
George_W._Mead,r_chemists,129,"['1927', 1, '11']","Milwaukee, Wisconsin, United States","Milwaukee, Milwaukee County, Wisconsin, United States of America","('43n035', '87w9225')",<flatlib.chart.Chart object at 0x6243fa128>
Makio_Murayama,r_chemists,130,"['1912', 1, '10', '05:40']","San Francisco, California, United States","San Francisco, San Francisco City and County, California, United States of America","('37n779', '122w4199')",<flatlib.chart.Chart object at 0x6243fa198>
Giulio_Natta,r_chemists,131,"['1903', 1, '26', '17:30']","Imperia, Italy","Imperia, Liguria, Italia","('43n9584', '7e8667')",<flatlib.chart.Chart object at 0x6243fa9b0>
