name,occupation,count,birthtime,birthplace,location,point,chart
Sander_Vanocur,r_journalists-publicists,565,"['1928', 1, '8', '16:58']","Cleveland, Ohio, United States","Cleveland, Cuyahoga County, Ohio, United States of America","('41n5052', '81w6934')",<flatlib.chart.Chart object at 0x624b10f28>
Michael_Ventura,r_journalists-publicists,566,"['1945', 10, '31', '23:10']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x624b116d8>
Françoise_Vergès,r_journalists-publicists,567,"['1952', 1, '23', '16:15']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x624b11e10>
Emilio_Vesce,r_journalists-publicists,568,"['1939', 5, '17', '18:05']","Cairano, Italy","Cairano, Avellino, Campania, Italia","('40n8968', '15e3704')",<flatlib.chart.Chart object at 0x624b11f28>
Philippe_Viannay,r_journalists-publicists,569,"['1917', 8, '15', '06:00']","Saint-Jean-de-Bournay, France","Saint-Jean-de-Bournay, Vienne, Isère, Auvergne-Rhône-Alpes, France métropolitaine, 38440, France","('45n5019', '5e139')",<flatlib.chart.Chart object at 0x624af6e10>
Patrick_Watson,r_journalists-publicists,572,"['1929', 12, '23', '12:00']","Toronto, Ontario, Canada","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","('43n6535', '79w3839')",<flatlib.chart.Chart object at 0x624af6fd0>
Auberon_'Bron'_Waugh,r_journalists-publicists,573,"['1939', 11, '17', '23:55']","Dulverton, England, United Kingdom","Dulverton, Somerset, South West England, England, TA22, United Kingdom","('51n0401', '3w5502')",<flatlib.chart.Chart object at 0x624af6f28>
Wilhelm_Weiss,r_journalists-publicists,574,"['1892', 3, '31', '21:00']","Stadtsteinach, Germany","Stadtsteinach, Stadtsteinach (VGem), Landkreis Kulmbach, Bayern, 95346, Deutschland","('50n1613', '11e5055')",<flatlib.chart.Chart object at 0x624b0aef0>
Carveth_Wells,r_journalists-publicists,575,"['1911', 7, '16', '22:30']","Cheltenham, England, United Kingdom","Cheltenham, Gloucestershire, South West England, England, United Kingdom","('51n8996', '2w0712')",<flatlib.chart.Chart object at 0x624aeae10>
Linton_Wells,r_journalists-publicists,576,"['1893', 4, '1', '03:06']","Louisville, Kentucky, United States","Louisville, Jefferson County, Kentucky, United States of America","('38n2542', '85w7594')",<flatlib.chart.Chart object at 0x624945668>
Glenway_Wescott,r_journalists-publicists,577,"['1901', 4, '11', '17:00']","Kewaskum, Wisconsin, United States","Kewaskum, Washington County, Wisconsin, United States of America","('43n5214', '88w2279')",<flatlib.chart.Chart object at 0x624945ef0>
Mike_Willesee,r_journalists-publicists,578,"['1942', 6, '29', '07:30']","Perth, Western Australia, Australia","Perth, Western Australia, 6000, Australia","('31s9527', '115e8605')",<flatlib.chart.Chart object at 0x624944668>
Walter_Winchell,r_journalists-publicists,579,"['1897', 4, '7', '19:30']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x624944e80>
Pierre-Rene_Wolf,r_journalists-publicists,580,"['1899', 2, '19', '04:00']","Rouen, France","Rouen, Seine-Maritime, Normandie, France métropolitaine, France","('49n4405', '1e094')",<flatlib.chart.Chart object at 0x624944f28>
Jean-Didier_Wolfromm,r_journalists-publicists,581,"['1941', 5, '21', '21:00']","Paris, France","Paris, Île-de-France, France métropolitaine, France","('48n8567', '2e3515')",<flatlib.chart.Chart object at 0x62494ee10>
Xiao_Qian,r_journalists-publicists,583,"['1910', 1, '27', '12:00']","Beijing, China","北京市, 东城区, 北京市, 100010, China 中国","('39n9062', '116e3913')",<flatlib.chart.Chart object at 0x62494ef28>
