name,occupation,count,birthtime,birthplace,location,point,chart
Gina_Carano,r_martial-artists,28,"['1982', 4, '16']","Dallas, Texas, United States","Dallas, Dallas County, Texas, United States of America","('32n7763', '96w7969')",<flatlib.chart.Chart object at 0x624212358>
Maria_Kanellis,r_martial-artists,29,"['1982', 2, '25']","Ottawa, Illinois, United States","Ottawa, LaSalle County, Illinois, 61350, United States of America","('41n3517', '88w8454')",<flatlib.chart.Chart object at 0x624298630>
Chris_Jericho,r_martial-artists,31,"['1970', 11, '9']","Manhasset, New York, United States","Manhasset, North Hempstead, Nassau County, New York, 11030, United States of America","('40n7846', '73w6971')",<flatlib.chart.Chart object at 0x624298be0>
Dave_Bautista,r_martial-artists,32,"['1969', 1, '18']","Washington, District of Columbia, United States","Washington, District of Columbia, 20500, United States of America","('38n8949', '77w0366')",<flatlib.chart.Chart object at 0x6242772b0>
Trish_Stratus,r_martial-artists,33,"['1975', 12, '18']","Toronto, Ontario, Canada","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","('43n6535', '79w3839')",<flatlib.chart.Chart object at 0x624277710>
Maryse_Ouellet,r_martial-artists,35,"['1983', 1, '21']","Montreal, Qubec, Canada","Montréal, Agglomération de Montréal, Montréal (06), Québec, Canada","('45n4972', '73w6104')",<flatlib.chart.Chart object at 0x624a63358>
Ashley_Massaro,r_martial-artists,36,"['1979', 5, '26']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x624a80d30>
Randy_Orton,r_martial-artists,37,"['1980', 4, '1']","Knoxville, Tennessee, United States","Knoxville, Knox County, Tennessee, United States of America","('35n9604', '83w921')",<flatlib.chart.Chart object at 0x624a807f0>
Joe_Louis,r_martial-artists,38,"['1914', 5, '13', '08:00']","Lafayette, United States","Lafayette, Lafayette Parish, Louisiana, United States of America","('30n2241', '92w0198')",<flatlib.chart.Chart object at 0x624ade550>
Rocky_Marciano,r_martial-artists,39,"['1923', 9, '1', '17:20']","Brockton, United States","Brockton, Plymouth County, Massachusetts, United States of America","('42n0834', '71w0184')",<flatlib.chart.Chart object at 0x624ade080>
Gene_Fullmer,r_martial-artists,40,"['1931', 7, '21', '15:35']","West Jordan, Utah, United States","West Jordan, Utah, United States of America","('40n6097', '111w9391')",<flatlib.chart.Chart object at 0x624ade8d0>
Nikolai_Valuev,r_martial-artists,41,"['1973', 8, '21', '10:00']","Saint Petersburg, Russia","Санкт-Петербург, Северо-Западный федеральный округ, 190000, Россия","('59n9607', '30e1587')",<flatlib.chart.Chart object at 0x624adeb70>
Torrie_Wilson,r_martial-artists,42,"['1975', 7, '24']","Boise, Idaho, United States","Boise, Ada County, Idaho, United States of America","('43n6166', '116w2009')",<flatlib.chart.Chart object at 0x624aebb00>
Floyd_Mayweather_Jr.,r_martial-artists,43,"['1977', 2, '24']","Grand Rapids, Michigan, United States","Grand Rapids, Kent County, Michigan, United States of America","('42n9632', '85w6679')",<flatlib.chart.Chart object at 0x624443b38>
Melina_Perez,r_martial-artists,44,"['1979', 3, '9']","Los Angeles, California, United States","Los Angeles, Los Angeles County, California, United States of America","('34n0537', '118w2428')",<flatlib.chart.Chart object at 0x624443710>
Mickie_James,r_martial-artists,45,"['1979', 8, '31']","Richmond, Virginia, United States","Richmond, Richmond City, Virginia, 23298, United States of America","('37n5385', '77w4343')",<flatlib.chart.Chart object at 0x624a689b0>
Christy_Hemme,r_martial-artists,46,"['1980', 10, '28']","Temecula, California, United States","Temecula, Riverside County, California, United States of America","('33n4946', '117w1474')",<flatlib.chart.Chart object at 0x624a681d0>
Jean_Archambault,r_martial-artists,47,"['1926', 9, '20', '16:00']","Sancergues, France","Sancergues, Bourges, Cher, Centre-Val de Loire, France métropolitaine, 18140, France","('47n1554', '2e918')",<flatlib.chart.Chart object at 0x624a686d8>
Jacques_Bataille,r_martial-artists,48,"['1929', 9, '20', '19:00']","Amiens, France","Amiens, Somme, Hauts-de-France, France métropolitaine, 80000, France","('49n8942', '2e2957')",<flatlib.chart.Chart object at 0x625034a90>
Joey_Maxim,r_martial-artists,49,"['1922', 3, '28', '00:00']","Cleveland, Ohio, United States","Cleveland, Cuyahoga County, Ohio, United States of America","('41n5052', '81w6934')",<flatlib.chart.Chart object at 0x624462208>
Djamel_Bouras,r_martial-artists,50,"['1971', 8, '11', '06:35']","Givors, France","Givors, Lyon, Métropole de Lyon, Circonscription départementale du Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69700, France","('45n5844', '4e7697')",<flatlib.chart.Chart object at 0x624462a20>
Roger_Busata,r_martial-artists,51,"['1930', 11, '22', '11:00']","Cherbourg-Octeville, France","Cherbourg-Octeville, Cherbourg-en-Cotentin, Cherbourg, Manche, Normandie, France métropolitaine, 50100, France","('49n6344', '1w6286')",<flatlib.chart.Chart object at 0x624462f60>
Georges_Carpentier,r_martial-artists,52,"['1894', 1, '12', '18:00']","Livin, France","Liévin, Lens, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62800, France","('50n4245', '2e7738')",<flatlib.chart.Chart object at 0x62444e828>
Rubin_Carter,r_martial-artists,53,"['1937', 5, '6', '11:45']","Passaic, New Jersey, United States","Passaic, Passaic County, New Jersey, 07055, United States of America","('40n8568', '74w1285')",<flatlib.chart.Chart object at 0x62503d668>
René_Chesnau,r_martial-artists,54,"['1919', 9, '17', '22:00']","Neuilly-sur-Seine, France","Neuilly-sur-Seine, Arrondissement de Nanterre, Hauts-de-Seine, Île-de-France, France métropolitaine, 92200, France","('48n8847', '2e2696')",<flatlib.chart.Chart object at 0x62444e978>
Joe_Cornelis,r_martial-artists,55,"['1917', 11, '17', '06:00']","Lige, Belgium","Liège, Wallonie, 4000, België - Belgique - Belgien","('50n6451', '5e5734')",<flatlib.chart.Chart object at 0x624808b70>
Jean_Henri_Deglane,r_martial-artists,56,"['1902', 6, '22', '09:00']","Limoges, France","Limoges, Haute-Vienne, Nouvelle-Aquitaine, France métropolitaine, France","('45n8354', '1e2645')",<flatlib.chart.Chart object at 0x624808160>
Wilfried_Dietrich,r_martial-artists,57,"['1933', 10, '14', '01:00']","Schifferstadt, Germany","Schifferstadt, Rhein-Pfalz-Kreis, Rheinland-Pfalz, 67105, Deutschland","('49n3866', '8e3738')",<flatlib.chart.Chart object at 0x6254e5860>
André_Drille,r_martial-artists,58,"['1930', 9, '15', '16:30']","Bayonne, France","Bayonne, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64100, France","('43n4933', '1w4751')",<flatlib.chart.Chart object at 0x6254e5320>
