name,occupation,count,birthtime,birthplace,location,point,chart
Donald_Rice,r_script-writers,3672,"['1977', 3, '27']","Oxford, England, United Kingdom","Oxford, Oxfordshire, South East, England, United Kingdom","('51n752', '1w2578')",<flatlib.chart.Chart object at 0x626dd2630>
Alena_Vostrá,r_script-writers,3673,"['1938', 5, '17']","Prague, Czech Republic","Praha, okres Hlavní město Praha, Hlavní město Praha, Praha, Česká republika","('50n0875', '14e4213')",<flatlib.chart.Chart object at 0x626dd2e80>
Daniel_Schmid,r_script-writers,3675,"['1941', 12, '26']","Flims-Waldhaus, Switzerland","Flims Waldhaus, Flims, Imboden, Graubünden/Grigioni/Grischun, 7018, Switzerland","('46n8257', '9e2888')",<flatlib.chart.Chart object at 0x626dd2d68>
Fanek_Jilík,r_script-writers,3677,"['1914', 7, '4']","Kunovice, Czech Republic","Kunovice, okres Uherské Hradiště, Zlínský kraj, Střední Morava, 68604, Česká republika","('49n042', '17e4662')",<flatlib.chart.Chart object at 0x626dd9cf8>
Bart_De_Pauw,r_script-writers,3680,"['1968', 5, '28']","Zelzate, Belgium","Zelzate, Oost-Vlaanderen, Vlaanderen, België - Belgique - Belgien","('51n2', '3e8105')",<flatlib.chart.Chart object at 0x626dd95c0>
Vojtěch_Vacke,r_script-writers,3681,"['1940', 3, '18']","Nezabudice, Czech Republic","Nezabudice, okres Rakovník, Středočeský kraj, Střední Čechy, Česká republika","('50n0131', '13e8224')",<flatlib.chart.Chart object at 0x626ddfe80>
Carter_Bays,r_script-writers,3686,"['1975', 8, '12']","Jackson, Iowa, United States","Jackson County, Iowa, United States of America","('42n142', '90w548')",<flatlib.chart.Chart object at 0x626ddfeb8>
Oldřich_Kautský,r_script-writers,3687,"['1906', 4, '20']","Prague, Czech Republic","Praha, okres Hlavní město Praha, Hlavní město Praha, Praha, Česká republika","('50n0875', '14e4213')",<flatlib.chart.Chart object at 0x626de4e80>
Petr_Minařík,r_script-writers,3688,"['1975', 10, '13']",Unknown(?),"Unknown, ሶማሌ ክልል / Somali, Ethiopia","('6n4026', '43e3984')",<flatlib.chart.Chart object at 0x626de8518>
Delia_Ephron,r_script-writers,3691,"['1944', 7, '12']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x626de8ef0>
Mark_Boal,r_script-writers,3693,"['1973', 1, '23']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x626de8dd8>
Axel_Kuschevatzky,r_script-writers,3694,"['1972', 10, '28']","Buenos Aires, Argentina","Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","('34s6076', '58w4371')",<flatlib.chart.Chart object at 0x626df1cf8>
Marc_Norman,r_script-writers,3695,"['1941', 2, '10']","Los Angeles, California, United States","Los Angeles, Los Angeles County, California, United States of America","('34n0537', '118w2428')",<flatlib.chart.Chart object at 0x626df55c0>
Alfred_Uhry,r_script-writers,3696,"['1936', 12, '12']","Atlanta, Georgia, United States","Atlanta, Fulton County, Georgia, United States of America","('33n7491', '84w3902')",<flatlib.chart.Chart object at 0x626df5dd8>
Kurt_Luedtke,r_script-writers,3698,"['1939', 9, '28']","Grand Rapids, Michigan, United States","Grand Rapids, Kent County, Michigan, United States of America","('42n9632', '85w6679')",<flatlib.chart.Chart object at 0x626dfa6d8>
Warren_Adler,r_script-writers,3699,"['1927', 12, '16']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x626dfacf8>
Robert_Kirchhoff,r_script-writers,3702,"['1968', 5, '7']",Unknown(?),"Unknown, ሶማሌ ክልል / Somali, Ethiopia","('6n4026', '43e3984')",<flatlib.chart.Chart object at 0x626dfadd8>
Jan_Otčenášek,r_script-writers,3704,"['1924', 11, '19']","Prague, Czech Republic","Praha, okres Hlavní město Praha, Hlavní město Praha, Praha, Česká republika","('50n0875', '14e4213')",<flatlib.chart.Chart object at 0x626dff710>
Magnus_Fiennes,r_script-writers,3705,"['1965', 11, '21']","Anglie, United Kingdom","England, United Kingdom","('52n7955', '0w5402')",<flatlib.chart.Chart object at 0x626e045c0>
Patricia_Highsmith,r_script-writers,3706,"['1921', 1, '19', '03:45']","Fort Worth, United States","Fort Worth, Tarrant County, Texas, United States of America","('32n7532', '97w3327')",<flatlib.chart.Chart object at 0x626e04dd8>
Jack_Whittingham,r_script-writers,3707,"['1910', 8, '2']","Scarborough, United Kingdom","Scarborough, North Yorkshire, Yorkshire and the Humber, England, United Kingdom","('54n282', '0w4012')",<flatlib.chart.Chart object at 0x626e0a630>
Bastian_Günther,r_script-writers,3708,"['1974', 9, '3']","Hachenburg, Germany","Hachenburg, Westerwaldkreis, Rheinland-Pfalz, Deutschland","('50n6628', '7e8253')",<flatlib.chart.Chart object at 0x626e0ad68>
Felix_Herngren,r_script-writers,3709,"['1967', 2, '4']","Stockholm, Sweden","Stockholm, Stockholms kommun, Stockholms län, Svealand, 111 29, Sverige","('59n3251', '18e0711')",<flatlib.chart.Chart object at 0x626e0e630>
