name,occupation,count,birthtime,birthplace,location,point,chart
Becky_G,r_dancers,527,"['1997', 3, '2']","Inglewood, California, United States","Inglewood, Los Angeles County, California, United States of America","('33n9562', '118w3531')",<flatlib.chart.Chart object at 0x625050f28>
Martina_Stoessel,r_dancers,528,"['1997', 3, '21']","Buenos Aires, Argentina","Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina","('34s6076', '58w4371')",<flatlib.chart.Chart object at 0x62504a390>
Adam_Irigoyen,r_dancers,530,"['1997', 8, '5']","Miami, Florida, United States","Miami, Miami-Dade County, Florida, United States of America","('25n7743', '80w1937')",<flatlib.chart.Chart object at 0x62504aac8>
Jeon_Jeong_Guk,r_dancers,532,"['1997', 9, '1']","Yeosu-si, South Korea","여수시, 전라남도, 대한민국","('34n7546', '127e6599')",<flatlib.chart.Chart object at 0x625049358>
Simrin_C._Player,r_dancers,539,"['1998', 9, '20']","Phoenix, Arizona, United States","Phoenix, Maricopa County, Arizona, United States of America","('33n4484', '112w0741')",<flatlib.chart.Chart object at 0x625049b38>
Cameron_Boyce,r_dancers,544,"['1999', 5, '28']","Jackson, Iowa, United States","Jackson County, Iowa, United States of America","('42n142', '90w548')",<flatlib.chart.Chart object at 0x625069da0>
Angèle_Albrecht,r_dancers,548,"['1942', 12, '12', '01:45']","Freiburg, Germany","Freiburg im Breisgau, Baden-Württemberg, Deutschland","('47n9961', '7e8494')",<flatlib.chart.Chart object at 0x625069400>
Cyril_Atanassoff,r_dancers,549,"['1941', 6, '30', '05:30']","Puteaux, France","Puteaux, Arrondissement de Nanterre, Hauts-de-Seine, Île-de-France, France métropolitaine, 92800, France","('48n8842', '2e2369')",<flatlib.chart.Chart object at 0x625049b00>
George_Balanchine,r_dancers,551,"['1904', 1, '22', '12:58']","Saint Petersburg, Russia","Санкт-Петербург, Северо-Западный федеральный округ, 190000, Россия","('59n9607', '30e1587')",<flatlib.chart.Chart object at 0x6257fcbe0>
Jean-Paul_Balmer,r_dancers,552,"['1942', 4, '29', '07:15']","Payerne, Switzerland","Payerne, District de la Broye-Vully, Vaud, Switzerland","('46n8208', '6e9391')",<flatlib.chart.Chart object at 0x6257fcb70>
Alain_Baran,r_dancers,553,"['1951', 2, '4', '15:20']","Brussels, Belgium","Bruxelles / Brussel, Ville de Bruxelles - Stad Brussel, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België - Belgique - Belgien","('50n8437', '4e3674')",<flatlib.chart.Chart object at 0x6257eb390>
