name,occupation,count,birthtime,birthplace,location,point,chart
Tim_Hardaway,r_basketball-players,282,"['1966', 9, '1']","Chicago, Illinois, United States","Chicago, Cook County, Illinois, United States of America","('41n8756', '87w6244')",<flatlib.chart.Chart object at 0x624d907f0>
Matt_Harpring,r_basketball-players,283,"['1976', 5, '31']","Orlando, Florida, United States","Orlando, Central Boulevard, Thornton Park, Orlando, Orange County, Florida, 32801, United States of America","('28n5421', '81w379')",<flatlib.chart.Chart object at 0x624bd9470>
Othella_Harrington,r_basketball-players,284,"['1974', 1, '31']","Jackson, Mississippi, United States","Jackson, Hinds County, Mississippi, 39269, United States of America","('32n299', '90w1848')",<flatlib.chart.Chart object at 0x624bd9400>
Lucious_Harris,r_basketball-players,285,"['1970', 12, '18']","Los Angeles, California, United States","Los Angeles, Los Angeles County, California, United States of America","('34n0537', '118w2428')",<flatlib.chart.Chart object at 0x62484a828>
Hersey_Hawkins,r_basketball-players,287,"['1966', 9, '29']","Chicago, Illinois, United States","Chicago, Cook County, Illinois, United States of America","('41n8756', '87w6244')",<flatlib.chart.Chart object at 0x62423e9b0>
Michael_Hawkins,r_basketball-players,288,"['1972', 10, '28']","Canton, Ohio, United States","Canton, Stark County, Ohio, United States of America","('40n799', '81w3784')",<flatlib.chart.Chart object at 0x62423e4e0>
Shane_Heal,r_basketball-players,289,"['1970', 9, '6']","Melbourne, Victoria, Australia","City of Melbourne, Victoria, Australia","('37s8142', '144e9632')",<flatlib.chart.Chart object at 0x624711978>
Alan_Henderson,r_basketball-players,290,"['1972', 12, '2']","Indianapolis, Indiana, United States","Indianapolis, Marion County, Indiana, 46204, United States of America","('39n7683', '86w1584')",<flatlib.chart.Chart object at 0x624711da0>
Cedric_Henderson,r_basketball-players,291,"['1975', 3, '11']","Memphis, Tennessee, United States","Memphis, Shelby County, Tennessee, United States of America","('35n149', '90w0516')",<flatlib.chart.Chart object at 0x624411080>
Mark_Hendrickson,r_basketball-players,292,"['1974', 6, '23']","Mount Vernon, Washington, United States","Mount Vernon, Skagit County, Washington, United States of America","('48n42', '122w3264')",<flatlib.chart.Chart object at 0x624411a20>
Carl_Herrera,r_basketball-players,293,"['1966', 12, '14', '12:01']","San Fernando, Trinidad and Tobago","San Fernando, VISTABELLA, Trinidad and Tobago","('10n2807', '61w4646')",<flatlib.chart.Chart object at 0x623361a58>
Bob_Hill,r_basketball-players,294,"['1948', 11, '24', '14:36']","Columbus, Ohio, United States","Columbus, Franklin County, Ohio, United States of America","('39n9623', '83w0007')",<flatlib.chart.Chart object at 0x623361cf8>
Grant_Hill,r_basketball-players,295,"['1972', 10, '5']","Dallas, Texas, United States","Dallas, Dallas County, Texas, United States of America","('32n7763', '96w7969')",<flatlib.chart.Chart object at 0x6247514a8>
Tyrone_Hill,r_basketball-players,296,"['1968', 3, '19', '15:45']","Cincinnati, Ohio, United States","Cincinnati, Hamilton County, Ohio, United States of America","('39n1015', '84w5125')",<flatlib.chart.Chart object at 0x10ef3f6d8>
Fred_Hoiberg,r_basketball-players,297,"['1972', 10, '15']","Lincoln, Nebraska, United States","Lincoln, Lancaster County, Nebraska, 68508, United States of America","('40n8089', '96w7078')",<flatlib.chart.Chart object at 0x625c1b048>
Red_Holzman,r_basketball-players,298,"['1920', 8, '10']","New York, New York, United States","New York, United States of America","('40n7127', '74w006')",<flatlib.chart.Chart object at 0x625c1bcf8>
Jerald_Honeycutt,r_basketball-players,299,"['1974', 10, '20']","Shreveport, Louisiana, United States","Shreveport, Caddo Parish, Louisiana, United States of America","('32n5222', '93w7652')",<flatlib.chart.Chart object at 0x624ec20f0>
Allan_Houston,r_basketball-players,301,"['1971', 4, '4']","Louisville, Kentucky, United States","Louisville, Jefferson County, Kentucky, United States of America","('38n2542', '85w7594')",<flatlib.chart.Chart object at 0x624ec24a8>
Juwan_Howard,r_basketball-players,302,"['1973', 2, '7']","Chicago, Illinois, United States","Chicago, Cook County, Illinois, United States of America","('41n8756', '87w6244')",<flatlib.chart.Chart object at 0x624e9c5f8>
Stephen_Howard,r_basketball-players,303,"['1970', 7, '15']","Dallas, Texas, United States","Dallas, Dallas County, Texas, United States of America","('32n7763', '96w7969')",<flatlib.chart.Chart object at 0x624e9cdd8>
Lindsey_Hunter,r_basketball-players,304,"['1970', 12, '3']","Utica, Mississippi, United States","Utica, Hinds County, Mississippi, United States of America","('32n1096', '90w6234')",<flatlib.chart.Chart object at 0x624e865f8>
Bobby_Hurley,r_basketball-players,305,"['1971', 6, '28']","Jersey City, New Jersey, United States","Jersey City, Hudson County, New Jersey, United States of America","('40n7282', '74w0776')",<flatlib.chart.Chart object at 0x624e86dd8>
Zydrunas_Ilgauskas,r_basketball-players,306,"['1975', 6, '5']","Kaunas, Lithuania","Kaunas, Kauno miesto savivaldybė, Kauno apskritis, Lietuva","('54n8982', '23e9045')",<flatlib.chart.Chart object at 0x624eb4630>
Edward_'Ned'_Irish,r_basketball-players,307,"['1905', 5, '6']","Lake George, New York, United States","Lake George, Anchor Way, Silver Bay, Hague, Town of Hague, Warren County, New York, 12836, United States of America","('43n6276', '73w5498')",<flatlib.chart.Chart object at 0x624eb4e10>
Bobby_Jackson,r_basketball-players,308,"['1973', 3, '13']","East Spencer, North Carolina, United States","East Spencer, Rowan County, North Carolina, 28039, United States of America","('35n6818', '80w4323')",<flatlib.chart.Chart object at 0x624e8d5c0>
Jaren_Jackson,r_basketball-players,309,"['1967', 10, '27']","New Orleans, Louisiana, United States","New Orleans, Orleans Parish, Louisiana, United States of America","('29n9499', '90w0701')",<flatlib.chart.Chart object at 0x624e8ddd8>
Jim_Jackson,r_basketball-players,310,"['1970', 10, '14', '10:26']","Toledo, Ohio, United States","Toledo, Lucas County, Ohio, United States of America","('41n6787', '83w5127')",<flatlib.chart.Chart object at 0x6242f0550>
Marc_Jackson,r_basketball-players,311,"['1975', 2, '16']","Philadelphia, Pennsylvania, United States","Philadelphia, Philadelphia County, Pennsylvania, United States of America","('39n9527', '75w1635')",<flatlib.chart.Chart object at 0x6242f0dd8>
Stephen_Jackson,r_basketball-players,312,"['1978', 4, '5']","Houston, Texas, United States","Houston, Harris County, Texas, 77002-5902, United States of America","('29n7589', '95w3677')",<flatlib.chart.Chart object at 0x6242f1d68>
Chris_Jent,r_basketball-players,313,"['1970', 1, '11']","Orange, California, United States","Orange County, California, United States of America","('33n75', '117w8705')",<flatlib.chart.Chart object at 0x6242f1dd8>
Dennis_Johnson,r_basketball-players,314,"['1954', 9, '18']","Compton, California, United States","Compton, Los Angeles County, California, United States of America","('33n8949', '118w2266')",<flatlib.chart.Chart object at 0x6242f5a20>
Ervin_Johnson,r_basketball-players,315,"['1967', 12, '21']","New Orleans, Louisiana, United States","New Orleans, Orleans Parish, Louisiana, United States of America","('29n9499', '90w0701')",<flatlib.chart.Chart object at 0x6242f5278>
George_Johnson,r_basketball-players,316,"['1948', 12, '18', '19:15']","Tylertown, Mississippi, United States","Tylertown, Walthall County, Mississippi, United States of America","('31n116', '90w142')",<flatlib.chart.Chart object at 0x6242ec5f8>
Steffond_Johnson,r_basketball-players,317,"['1962', 11, '4']","Longview, Texas, United States","Longview, Gregg County, Texas, United States of America","('32n5007', '94w7405')",<flatlib.chart.Chart object at 0x6242ece10>
Dontae_Jones,r_basketball-players,319,"['1975', 6, '2']","Nashville, Tennessee, United States","Nashville-Davidson, Davidson County, Tennessee, United States of America","('36n1622', '86w7744')",<flatlib.chart.Chart object at 0x6242c4668>
Eddie_Jones,r_basketball-players,320,"['1971', 10, '20']","Pompano Beach, Florida, United States","Pompano Beach, Broward County, Florida, United States of America","('26n2379', '80w1248')",<flatlib.chart.Chart object at 0x6242c4dd8>
Robin_Dale_Jones,r_basketball-players,322,"['1954', 2, '2']","St. Louis, Missouri, United States","City of Saint Louis, Missouri, United States of America","('38n653', '90w2411')",<flatlib.chart.Chart object at 0x6242f3ba8>
